record_key,type,size,resolution,protection
d4ef4da5497e220c6dcaac6dc458ac2340ce2abb25707226dd688fa065d6e29b,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~385 PPI),
ffc600033aa238686682f8b1de90ef7e62e999e17b30d8513051080ab98dadb4,Super AMOLED,6.7 inch,1080 x 2340,
d78f243ab39535bfcfe6b62e5cec2c0ad6ce56184a153e70b66a9a870d81ee3d,AMOLED,6.78 Inch,1080 x 2436 Pixels (~393 PPI),
e010e9bba3efe26887b81a3f8ee83dc7abc2a9f8d10b5701241b3c6b00355760,AMOLED,6.78 Inch,1208 x 2664,
2c7904284ea883123eb443f9a4cc32afa68adbdb3ff492df5f3d5369308fafe7,Amoled,6.56 Inches,1080 x 2400 Pixels,
07e088f4a92b24e70337e790634d2de66e73fee7db35950e6cfb2f1293f8aff1,AMOLED,6.62 inches,1080 x 2400 pixels,N/A
feb7d3e6b1733eb4c0b2ae0138690057b9d5214e32c514c4162d7b6e07f9bc30,AMOLED,,2400 × 1080,
b8d958323c97c9543716d943baa5f16c589c0fbd4904c8f0c8a0be609458b7bc,AMOLED,6.7 Inches,1080 x 2340 pixels,N/A
bc46f073489a6d76f2e37fa2593e0815b51e6ced41b3c12687dde7459b64ecc9,AMOLED,6.7 Inch,1080 x 2340,
04799d2cd3695a69da8230ae850e8ceb8e009da08859b1004f69d9230e413cea,Super AMOLED,6.5 inch,1080 x 2340,
917ade586c818578d86cd991f67a3e5cabcea605a90d684979bee45f59451538,Super AMOLED,6.7 Inch,1080 x 2340,
aea77e7c1d5ea64d1592d6956628a97a460f54ee5bb1a1151e75d57de91391a2,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
7af97c52e8459e90006a9925552f688d8c7cf6e109639d3293857ef073e89241,,,2800 × 1260,
b85cc8ce0a005c0c61260142391e65e58afdb81f0fd3d3dfd750cfb7e1a71c91,TFT,6.77 inch,720 x 1610,
3c3ce0f092455d3e31a0b30326de21be1ae1ffba54e85f736491347c64b7b1c2,AMOLED,6.77 inch,1080 x 2392,
331b5265936fc6381ab21ea6a9cc74ab475c577b53bfdf1950afe4947015be8d,,6.75 inch,1570 × 720,
5f18866534424bef47043e614a8be952f8d2895bcbdfb7d0b1d2de4f7c9bdcef,AMOLED,6.67 inch,2400 × 1080,
f92efc30f7e369e2ed5cebbafcbcb6ededd923ffcf018cb43614496d405e45cc,AMOLED,"6.83""",1260 x 2800,
ad51746b365394393b3180dc81ec57b0ebbd99e9464600d2b4e4b4ad186b1654,AMOLED,"6.83""",1260 x 2800,
8225f5a8bd81dbb7c8d49f311b80cd8316389fa13a534843c27fb2fcd9eec813,,,,
cb19fa2d341ab3668afb8b17b3f81f6f230647b999c000af70cc06620feaa509,,,,
17de079737328ec7e3cdaa350b5268a0da22d5904881f0cedb41c7daf90b7e61,,,,
9c034f547a77b208c5a40bc2abd8eb3cfc186ec6aee16baa41bab884d51d2388,OLED,"1.31""",,
9bf2104a8ddff70b5e3a028edc3b85201765dc54248b29296614ba84f609c262,OLED,,1344 × 2992,
ec809ddd7e63e4c77a306b1d3efccd582c1fc64b5acc4852e1c86a3685050050,AMOLED,,,
ed973620db09c4d25657995153cc81de780f4e7a084ac9201912cc5898467cdb,OLED,"1.31""",1344 x 2992,
0fd9340969e97a12cb36f8f11c49465c00258626ae3ddffdcf82451cf153eec6,OLED,,2856 x 1280,
ad05a1a3ba375b57c6ea0953d8405c96fc258997be7128a8ae43b65372ccaef7,,6.70 Inches,720 x 1600 pixels,N/A
70cb7478068d0d5f91f9d881b472a61de47dc03fceb3136c4a070c3719b1f3af,,6.70 Inch,720 x 1600,
ff5440c3be3934c78c89dff4c4888eb0714ca9ac695bb043687050d3764fd429,,,720×1612,
68d2e0df82f8aed3a5a9661177e4c020f1a70801b984f8bd9ce3b968252f87e6,,,720×1612,
7e6282313aabed05892a3021e3b2ffb918f651206c5fad1c005d945d2a28f327,,6.56 inches,720 x 1600 pixels,N/A
3fb7b29da81eabe1a3a83792be08d16a5914d0c4393dad6ebc49337a6b17d595,,6.745 Inch,720×1612,
c7d3dd0881e4b2a5aacfd28131e40bc8ab86ab39e2c4c01cfddebeacb2a808d5,LCD,"6.745"" inches , Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",720×1612,
fb4efab6468b298db0c0f0f223b6e07177e85ad8242eee30b555eab2d467c525,AMOLED,,,
9965e4c48b68f6fb69afc0cfb9dd0deb2d0577ff4bc11e3936e82db643757531,,"6.6""",,
0d7e8798a60f64ae5c86276f97a21b1382c16ed39f0ad44a93f5e45f9a2ef12f,,6.7 inch,720 x 1600,
2e0f2a9ac1279339bded06b34438d9cdd53316be239827a3456f3e0bbe878101,,6.7 Inches,720 x 1600 Pixels,N/A
7f24a389178167907b7f36f1b00cda6abc2b01de9bfef9fb567e8b2287625d6b,,"6.6""",,
3eb0fdb113627e2092a3cda6988a09fb8bf30894a40c8e68f4b496c8da70ff28,,6.67 Inch,720 x 1600,
74995f714ecca994887b2c92c489a89a870554436b41b677dfba9c5701502b60,,"6.56""",,
b2d853ef9fad3cafa39d8ce8b3bd055cc0029f7a2845abcb52378f67b9c6bece,OLED,"6.1""",,
9c0325cff1f6be4ef36bddbb9ff805a6d9d042150a0dce158e5876c37f8703dc,,6.74,N/A,N/A
4ac5ee183a29aa669c903864b7c5a92b2d8d6461828130b9966266a835b0964f,IPS LCD,"6.6 inches , Sensors Fingerprint (rear-mounted), accelerometer, compass",720 x 1612,
e860d328cfb7022d313f86bb9d04bf0b9a43527e5f8174f2f8ec91ffe1c25b60,IPS LCD,6.67 inch,720 x 1604,
cc883048ed618b98913c7f1883253203c1a6eeaf3b9cbef07e49152b473213e3,IPS LCD,6.67 inch,720 x 1604,
f75312a21eebaf7b6d700add5731e500e13786db556db718926795810dd78ee1,LCD,6.6 inch,720 x 1612,
d4210e1a5f0d7545786109a2fb31e3da82a5cad9e6df094b5b82a3a74927586c,LCD,6.5 inches,720 x 1600 pixels,N/A
29c133445b5317434e3ec27b8488f6a9f9e999b7e008de40db107eeb83eeb43e,,,,
e89c910ca30205a94defd07294e3a1ea25cd22a66ce8285a2cf7f5f679857748,,,,
bbf088327d5be8af9cd85baf33d1d3076d10b0fb149cbfc56f9abfd0bfbedc75,,,,
b56e7966e5e1534e917696bcd3be0b7f131de0fbbd13e7ea6f1b71ab618ebc52,,,,
ae09e38c39e78690ce2bcc3a73e29eaa59f713606a7d930d894055e0f82fd7d5,,,,
50242b848b7b6da4d45f05bb6c49bfd2251a6fab95c825b432d5b7f3fc9f4d59,,,,
9b4659b7714ee84cc6649de54d0f0faa1fa51c66d2a8b6b0e5966baeacea8119,,,,
70df7bd455345ca11e71b050f1ff9a7472acd8e223da92f6ae12d1f0a9f849d9,,,,
ccef9a08c7532c7f5ee917c27423a234901f269f9a424ac8158a3f4cd91ec6a4,,,,
ac85707cefea55012615d41ca52a2adb72215ca037e76f93d615c4a1622ad8ec,,,,
6b6f62029be8ac1cb2096e9d4147b7618964c4161d018ec74d7b7ef368ef5637,,,,
30c7e168c7af404c50b9c480aef041f2a6ad03a0097a4c38be2808a39b6f0db0,,,,
a36d8fa381da46ea5daf27a30ab8e255fbe536be0a99fe7a01136c5b70c03080,,,,
5dadeadeb45b544948b4618365b2ee3ed4661d201435bf9e0beb75935dec6a5e,,,,
f6cb492d4fdc54947474f25d5b3278909c39e032250dd8de622f6a424afd9193,,,,
738d9d42f1ca2e41f5fc5b99b6cc4ab45370bf5bba5a4f6a74f58ea90a1929f1,,,,
4d34aa35041de2ca35c522b84d4df8034bbb50025cabb9003117f33a22f7c6a7,LCD,6.7 Inches,720 x 1600 (HD+),N/A
2e3877b1351a16f0b71c5196a706d7b6e52f2cca983953ed7a823bb018f12a9a,LCD,6.7 Inches,720 x 1600 (HD+),N/A
2dcce367107b402f3701172f218c7dbdc6ffedaf6ad48b92ccfbb6867c7af50e,,,,
df327b4bc102e978fcf0627a7064d8afacdfd8ec1f1093df7126be9b34b891e1,LCD,6.7 Inches,720 x 1600 (HD+),N/A
00ee94eaf42ae222a36361dcce9cf5c2c2f0d7a9ce4af8128fe99ce0fadbaeff,,,,
3d08b8bcacdced10e7b6e3702cc92a6e941ac54ff7e701838a3dab4070c76361,,,,
0dc5fb9a11bf7cddca543c17fc0bfc9f673624487dc382f1a9ca220d6ab0efd0,LCD,6.7 Inches,720 x 1600 (HD+),N/A
4bf90d805e9693ad4fe1e3a3f14f979308d5923ba64c19351fc6b755dc1343ff,LCD,6.7 Inches,720 x 1600 (HD+),N/A
0a9c13ce623845577e07dc142de258560102c284653f5bf035eb932ef866a6ed,,,,
a95574016beaef7ad3786ef4c7939db7451577d3d6471fac587f8850d00267fe,,,,
7d7f51ed1af9d1e9faac9e2635867a5a945e7d056886fd421de66d16dca4af1a,TFT,"6.7""",720 x 1600 Pixels (~262 PPI),
a636ced852a946a8d55ccedaf733e011e92c99da446ecdd096730972b4616b94,,"6.7""",,
5d8424b387e7db685c31a805cbe2ecb1ea18e092f4ea3092db9dbc2513a3358d,,"6.7""",,
4e537cd84589bcff11b03053460b5a8d93ac4c8f9947d0c6f4af6fbac166e901,,,,
e5a3784219c41201c06f6f9c6889df577bb5a1701fc306bb54713f59aab78b1a,,,,
c9239c0ad0c94b599a7a21c5e6cc6f49dc37fafea5fd2ab40440515fff8b4815,,,,
420b0288c4a6f8bdd6ecab36a2e7f8c2d3d29df7012703d131daa0acb6301ecd,,,,
72048b948f878d17b3569972d063c38907e06c4de64a28fee94f0a22290bcc2e,,,,
2d1b45fdef48cceb71deb32f9c756ec2b8d20ca9084e4e1e3aef61dfd25ab306,IPS LCD,6.7 Inch,720 x 1600,
a4db32542afcc32fbdd2ba63603b0e81bb9b4c0c09442cced69ea5c784578f41,IPS LCD,6.7 Inch,720 x 1600,
9b02542e2320765866a718198b7fcbf13477b1ba80d8092cf89bf4903cca55cf,IPS LCD,6.7 Inch,720 x 1600,
083c2b871a9cd86abcb477808e79c70ca710a6415ab3d2fbce1ef8de07562a26,IPS LCD,6.7 Inch,720 x 1600,
8bbe48662886f297fd19f77b224fef720c71dca166df5c75bd92c332af4b7051,IPS LCD,6.7 Inch,720 x 1600,
e0d039788594ef25104e4b5fbd2328ea863b963a2e03a003bbf7ad9465768467,LCD,"6.7""",,
cf1d782e55eb1b7c504e32fda651bf856717863ca144ede2dc1d079c1e004e4b,,,,
c8f26e8e5b6588ba0abb205cf2761749c23307850b7b3f5ec0a9bda8d6706e37,LCD,6.7 Inch,720 x 1600 Pixels (~262 PPI),
f52be453ce700c6b3302eb4765492785edde24bc42a1aecbce3cf4d360c8e107,LCD,6.7 Inch,720 x 1600 Pixels (~262 PPI),
e3c3e7188786f1548af795cb4775977b15a14c2ee51516006b031d319a30a0e8,IPS LCD,6.7 Inch,720 x 1600,
790ce4ab1cdb290f0d55efce0403d0a3169f1772dc0a50bde637c992b794d4b4,IPS LCD,6.7 Inch,720 x 1600,
448f3ca7fc0cb3db1e87e302b8a3801b58f636d5002443a51ada9db119d403dc,LCD,6.7 Inch,720 x 1600,
a371f14ac91c1b1fb26fd1b837a7307d21f5d5704576e75c4cccba387f0d1605,LCD,6.7 Inch,720 x 1600,
94a72c522c5835ed463f32346a4c356cd5daf2569ecef566b61761870955f822,,6.74 Inch,720 x 1600,
1decb048144634326e87a6d4bf005910326ecb4fa457935f3f578a610e88e18a,,6.74 Inch,720 x 1600,
4fd866e6f87f1b3f9c4026cd9ad4ce464a99c4e23c7f7b12604ece9eedb592aa,,6.74 Inch,720 × 1600,
6e5475d75c954f39ef742a26836d6fe2a9bbbb6884bd951a320356da2807a1ff,,,720 × 1600,
f14e3a917a50f1223f62564cffc6636293f9b9a4a679d58da6c9123e834cc8f2,,"6.6""",,
c5cf76c4243452260500b5f36a3f84c5f6b412e69fcf75a35ee05c4d58067f22,,"6.6""",,
dab5b0c78f9e7c85b46c8b41ede9e743d9d6e6471dd2871d000e3f570276f536,,,720 × 1612,
deebf5482f5bde40821819d95c737de996da156f1e7d16d46f2af35cc184776f,,6.67 Inch,,
12d613e1c3614749663f007288336a7ad878bcb7431017ff3af0fdfc1121997c,,"6.6""",,
68017c67c09691f17e5ec438b9384f6992d59a7f81e39e3b64b561d870b6000d,,"6.6""",,
1f960804239b6ce08baddb86793f595a3ab2d0833f379641ba3815f7751534a9,,6.67 Inch,,
39c22f3a1cbea8c57f4ddf56f4f7595249e9c6998fc1f22872bfdfb2468be621,,,720 × 1612,
b9ae5ed91a93bb8df9ea4dc23bc73c8b7f27636bf0d9497585549648f70b85ef,,,720 × 1612,
d31824a2a21bca923db653a5f9d402151698548ff1ae1b031554af6c7bf6bad2,,6.67 Inch,,
752bbf02e21231a06f668d67e1d6e72269b86532b80acff1b9586cc482b406cc,,,720 × 1612,
ddb580462b9d0957a70ad444600be2d386a41969b999807c102d2b09380b2c35,,,720 × 1612,
9bcc3a841d987591d9d22f7588229de5b8571ad5ba602908a40a8c68270edff7,,,720 × 1612,
d0c89ba042ac15cd55b885dc4fd2606abb122d3e004a2035e49d765d7e17e8d3,LCD,6.67 Inch,720 x 1612 Pixels (~267 PPI),
37d3b1498d749f343b7d140db6acfa66c830438572968a16ab9a6b60226783f4,LCD,6.67 Inch,720 x 1612 Pixels (~267 PPI),
80e63c3945f9e6f3f6f9efe842d539d97844b18b432a63e9aa3ead00a75749f5,LCD,6.67 Inch,720 x 1612 Pixels (~267 PPI),
231f7428e5291326a383a83c624edc5c87537ef6f920093c198fb37400eee394,,,,
a5de269bd552b910feaee5243a5638aefc64e49965d4d7cfc69b14f15d96e64a,,,,
9ed14fac904b8530caca2f973c1564899f20b78b14480d81c96b9460e9847ebb,,,,
3c68432d160e347d0d33a4cf959265e2c68cf50813fcd4fd937145f3ce3ca20f,Super AMOLED,6.5 Inches,1080 x 2340 Pixels,N/A
25314e635dc6935aa892c4ed4c3fb692bed7eea18cd19e3f7144bd8ade88c154,Super AMOLED,6.5 Inches,1080 x 2340 Pixels,N/A
8e5cdfb643e266382cc46b3b2041937c32da74baad92a5c286126cd8cb462a7f,,,,
81609d8da9361d806aff09e463ab2c3de6da453e36f426b4102e2654eed5e211,,,,
50be3db1014e471dcfb739aee1ba2d1a740d0162eb3cfe1871d206663967305a,Super AMOLED,6.7 Inches,1080 x 2340 pixels,N/A
0ffb7f4ffe6b2b7f1bb8d241cd58a58e59e585036b7860380727ec7600f385a0,,,,
d7fd783c4380b97e95e95cce93e6a95c1a27d5aad4af808b0e399ff886d1d9d2,,,,
3215484537df61e8b6925b0579911e383b5647bc4afca9aeaf6a4e37de3e81eb,,,,
10b5b3b8962d966a991d019792e3fa761448c6c15eea5859786bb0eeeee2c2cd,Super AMOLED,6.7 Inches,1080 x 2340 pixels,N/A
e331c455a289931b2dc19cb604c06fea28356bb77bb594af9ea740b182710dcb,,,,
2466e7cd2d8c64fd633cee1ccb2acd07199d14f19a189d06a7c25794fc1e3b37,,"5""",,
e2c85b6ed3dbe96d2d1e0202d3c0a8db745ca8cef0e5097c201dae0d76cfea25,,"5""",,
4d0f9ad221a3fed324b3f52bf5abc04d12610a14667188fdd3b4b3c49c5895e1,,,,
5f3749e4411ac06f51d19553ba5e6d015f28f937fd37676cbf6ce6f936440d7b,,,,
d9c2d29382ffcd42565a6bbe3235938c9f95df3a191a5440824ea7dadbd23a28,Super AMOLED,6.7 Inch,1080 x 2340,
237b173303c00ca90dc946d20196f36e64ab92494a122b378c32d222e8310ca3,Super AMOLED,6.7 Inch,1080 x 2340,
27f263a1e02f418e3ea35b17cf1f9720e2cccb39929d3273fb7fbaeb673dfff5,,,,
0f80697a42ff72c78bb9180e76beb9b2e6e4fda99928f71ccd62a76e76b9d9e1,AMOLED,6.7 Inch,1080 x 2340,
1da324b0cea5d03045268f6f4eacf93b053b368711c2c0985a6a49c0bd4fccab,Super AMOLED,"6.7""",1080 x 2340,
6ec76374f6988d2a75689e202e7481b484c9afc53ae8994c1b7b03b49c0632b7,AMOLED,6.7 Inch,1080 x 2340,
9f864d58ccd94e20f5e34447679eeae8609b57c2b45141b58cf5637c605b3edd,AMOLED,6.7 Inch,1080 x 2340,
2fdfff944ae136cb1f0d59b32559349b512db7105cd2ebdf3201b8273595d9e9,Super AMOLED,"6.7""",1080 x 2340,
07e107f769042b8763a0f05d893fd1a7e162be41918dce61a06f668fdd0b6037,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~382 PPI),
bcbb65b3b9b79c540779b2b3c3b123bbaec79fd3f7d34bb0b0e5b35b29033640,Super AMOLED,6.7 Inch,"1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)",
9d1ed5dc1407522f5119f167c3c692d939c0145118fbe7f4289933b5ef4deb46,,,,
b4fd3056281595d26ede469f4a26e11bc43272b635b1f52892b106596853ccc5,,,,
1dba436552ec029c3abd7d39e461ad1b59033d233e573b6d729ff7e7b521ce90,,6.52 Inches,1600 x 720 Pixels,N/A
2683afaebd6201b598266b5c6e9ba06e7b0b8772036b82ca69783154a59271fa,,"6.75""",720×1600,
2f39440d8f9ef4cf5f03a4d48fb554f02c4ef071c13d32cc2cc7290c7c1450ac,,6.75 Inch,,
717b51e83cb0710adc533b1cfdc27025f7cc84341a44e8b188dd506b82db5ef4,LCD,6.75 Inch,720 x 1600 Pixels (~260 PPI),
9e6dc757ebf1cb519e9481388cbdadf36b49cc579eea6ea1b70d791385e465e5,,"6.75""",,
639bdec08b3c3345b19600aeab4617704a710fa782c12cf9665ae0ff46336ddd,,,,
147082f431f8e9af517bead0e2bc06b59e271028edacebfbc9f42d4b98cf850a,,,,
2e0761cd10a9abce8636d411f4ad9dc85844a85d5135f58c450f5a321c9c4bfa,,,,
7fa1fadb32150f3c989b6745826b3ff239c49a998b186b2793f0ae9f32d12523,,,,
d5c340dc5c730f41615326b527e52b8127b45b7898f8416eef7ac773ef4c1818,,,,
296f0df4973fc9f1f7271d71becec2b447796fb004533a1f4346a25fe9357a18,,,,
ad0e8754a2ad94def693ecc3fb7dfb95fa47dc99800b60e9c0fa76c4f135e7ea,,,,
e5e7244c1e482a9316e1cce825e82d6f891f7ec6f78ef808f94af10c03d12a28,,,,
236264488b59e94f924f2afa4b33262ae6eeccb28a6914981a1e35c7e131bf3b,IPS LCD,6.71 Inches,720 x 1650 Pixels,Corning Gorilla Glass 3
7fc048f021c130d1075e09fa9125871a8324c50e8da291cace9252592c35758b,IPS LCD,6.71 Inches,720 x 1650 Pixels,Corning Gorilla Glass 3
3301c07ace93e7ec8acece29dca96ea701025788945e6f87be77eb342f321689,,,,
37d936fe674fbf7d3c2de5ae00ec32d902e3c4019058801723be893768206d99,,,,
fb50c91e648d52e29327e4b2c061e0f2d672873231f0efa8ea84a0b7d15484d1,,,,
61ab831a5503e6cd4f7f659bf20c599be7c83bf42c8d656337a97fda84241a8b,,,,
e67ef8a88908de7a0e5414195592d3ac07792813f2598c19bbf6f471507aa2b1,,,,
c9e6b965f6a321a5e8d91f35e7d8505d6146118bcd7c0dbba97a0e1bd71bff34,LCD,6.67 Inches,HD + (1604 × 720),Panda (twice-reinforced)
95784bf7468fa74a321da80da74cc015e68d897b494c9cd89546c767d8481829,LCD,6.67 Inches,HD + (1604 × 720),Panda (twice-reinforced)
f048c122ebfe3242da28c766a076502eb3d6afa527c700fea9005689527b023b,LCD,6.67 Inches,HD + (1604 × 720),Panda (twice-reinforced)
d32c0b3d35e6776ab957fbc6abf658a44a50eb3572ebdcd4809dcff548e6e5b1,,,,
f2dae07983f6ad6c2fe915604d4d4f55ebaa6fb5e2f4749f0d0b6c68857e5440,,,,
19e9ac696ab7cceecfb67b4b82f482d7d8bdedf953f68761d54907df49138fba,,,,
fe2497844008d13d8b9ca7c9aaf607a356133652cd79e22b9721875031a2ad7a,,,,
5dc8b4456285d83d960bf5c2d6ae7dbd4902a24ecf903b095b4f18c6eaa802a8,,,,
722afcbe6524a932a5ab1ab688935daf467b20ac203c057064d9ec41201a40ac,,,,
b9e7a8813fd07944ef74905d09adf6b7880f4dca73161f7974f3a2bcdaa40ac8,,,,
1256426e3ef8f54bf597c656b1af7a0c50259b57abc04a8e29525aeb038bbfa9,,,,
c0c615b046c73bd8697f5d9578b051ccceef5eb6f5baf2b44e614f55ea1cefb4,,,,
6f1a74469d302efd0d95a03366d9f785d9b881fbe6a8c4dc015e7db4bea9f02f,,,,
f0e8614cd013e52819f8d8410a0affe349c48f6c6a179b7374249bf18901c7ac,,6.71 inches,720 x 1650 Pixels,N/A
8d5317783795866cc2d5a292fccea7d607acd63122d92a89b6002f33c91006fb,,6.71 inches,720 x 1650 Pixels,N/A
6b69c9d58bf723305559cc75d3aeb2e97840f2564f9842232a8dcd2d1118df24,LCD,6.67 inches,1604 x 720 Pixels,N/A
cbee061cf212196536766feb7b152fab41a4a804c1a300a83b25f4f6404154ee,LCD,6.67 inches,1604 x 720 Pixels,N/A
eb8996661e2f44c88f35fab403aba99e441e7463e3f8fb70a57bc5ded0c64850,LCD,6.67 inches,1604 x 720 Pixels,N/A
499339e8b04d7149524edbc62f0228d779aeb2919e235a494526322ba18eb506,LCD,6.67 inches,1604 x 720 Pixels,N/A
a5c3082b7506a325e8898e854aa177c0eecc021b30f18d2cf04292aa7b8b4ade,IPS LCD,"6.6""",720 x 1520,
6be912457a8e1ad6b35c4db989970ff3bf63cd4b486b606554019cdf2a81edd7,IPS LCD,6.88,720 x 1640 Pixels (~260 PPI),N/A
d06a9c1e5e8d54843a542d248d438da2a00a39269a8574d947e7065c20909a3b,IPS LCD,6.88 Inch,720 x 1640 Pixels (~260 PPI),
ef55962422a6e5ccbbcc87262d49ec42b9d2a7947966c012543570fdac8ea282,IPS LCD,6.88,720 x 1640 Pixels (~260 PPI),N/A
c8f9303003dfd3dfbf0e63bd47de5f45418852faa945100f93f0ec70d087b8a6,IPS LCD,6.88,720 x 1640 Pixels (~260 PPI),N/A
76c0a0c6740cbbd949b195541a911e94717181f3cfe880a9e91d19783ce26238,,,,
f554b6d138d582f25a37035fec3255422c655ce74bdc822d89aca6fc01cf8c23,IPS LCD,"6.67""",720 × 1604,
5e3af6dfaf90d9eea8ed9f7a5badc3a6af2d1b20a28d79f12bae5459da831bb3,IPS LCD,6.67,720 x 1604 Pixels,Gorilla Glass 7i
5063013eb740711ea166374a1c8324b14dcd76a32bc2dc042ffc0427e44c4a3f,IPS LCD,6.67,720 x 1604 Pixels,Gorilla Glass 7i
8504be0e4badf0844103125696419a84114d4dfb36ae45ce1cae247049e39a75,,,,
b223aa58e176785c47a2fe04478787b164bd1cfb3290c1abe67be30b77bfb3d4,IPS LCD,"6.67""",720 × 1604,
806181a627bb8d517d975aee31245b9c6fe9d4e647172366583799d9272c7fd3,IPS LCD,6.67,720 x 1604 Pixels,Gorilla Glass 7i
2c5b1f0441d7271cd8c798ab1f7504d84b6359f984cdb607384b55d9b2c6b374,IPS LCD,6.67,720 x 1604 Pixels,Gorilla Glass 7i
2e3bcb5772bfa73dd03576a62e9344c90a54134e27eebf655be64224d1b4376e,,,,
1da03ebf723d6609a878db039a0e517964fc858ac0697ad080c9f171776558a8,LCD,6.6 Inches,720 x 1612 Pixels,N/A
7c5df26fb6f168250bf3eaf70a121b272284c32b82450706b7eb5dac44e78b8d,LCD,6.6 Inches,720 x 1612 Pixels,N/A
b5a908168a5d73585ead5fd040ea820e7863014d67f664563d0bf8e89c8b4c47,LCD,6.6 Inches,720 x 1612 Pixels,N/A
af94487a2401a6b0bedc64755824a9dea893c45a125d4df4de449abe753d2fe6,,,,
0c3e8a1ce1810edc4a953a05e52198d81a7fd8772c611f62c6f53738b93a3042,IPS LCD,"6.56 inches, 103.4 cm2","540 x 1208 pixels, 20:9 ratio",N/A
121537c58d3170c365a449b21b068f9eef7faefc826c5cf358d6f2b70dd2d947,IPS LCD,"6.56 inches, 103.4 cm2","540 x 1208 pixels, 20:9 ratio",N/A
b84e09a91244142de6af20f6ab28657c8f9daee13875dc1d9f86192b1d459f99,,,,
72b2300757ecd1bf816cc0defaf277554ec7df9482397138a0bfccc98d22691b,Super AMOLED,"6.6""",1080 x 2340,
5ec2a2409b02396bc9f753d9d95f0ebaf745d789cde94060780c5d06ea09ab56,Super AMOLED,"6.6""",1080 x 2340,
d17f830420e806079a0beb644141cd8304465c28fad1609853b1478f7694e191,,,,
6bcd337f9bb92fecbf4789e356e25b87eebf931f47123439677887dac02ac16f,,,,
a1b3838dab27efb064877f00c305912695da98b335ed016b54f9c2485981ac89,Super AMOLED,6.6 Inch,1080 x 2340,
29d3cbf9dacd8bccc5319f0b4e437493e3b51d11e84433d11d9b7e3bc32222d8,,,,
5ab8cc96ef22820daa3b4b4a1a34079607681f7b9629ceb94f69415d18e2d6a0,,,,
cb3fc3946e0d42e63d56cf9b6c6e6fb1d2bfbac79feb9971a724aca486371af8,,,,
58df5e4554e5bbd0342bb8825949cc6667b4346c06948d4fb36a4860c37e02c8,,,,
f685850908f6001b6f47e7a32d3544899430ea3687c580703325b88e7ae64227,,,,
3cae123f574e441a9feaf5f09a1594c978957fa70d541780b496b9678556eaf8,,,,
6782fd61d33bdd832a0463ea185dc4b8a3627b84601cd61a6dd3fb1e9d0de420,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~385 PPI),
05b11ceb711e8fbf7ba778d8df04f6cb37c369bdd4fdb46551d62d44fe5e4efc,IPS LCD,"5.2""",720 x 1280,
669c5e2709c8fb60f1113c389fcdd2aff8fa7370121896ff7878ed316c2fefaf,IPS LCD,"5.2""",720 x 1280,
d2a532a2090ffaed3aaad1a2f75b52ae80908f8e5a2462dab3009a6159deeb42,IPS LCD,"5.2""",720 x 1280,
2c172231c543bce2b1739737ee83a882251ade1b886c7f718f9ca2d26f33053a,Super AMOLED,,1080 x 2340,
0ea2143d1e669ea7c370628567774de1b818fa43e386e6081d98d8bd08555099,Super AMOLED,6.7 Inch,1080 x 2340,
08b25dd5d5d2dd47f96f91427e624f9f2703dfd655500064d170377f0924c95f,Super AMOLED,6.7 Inch,1080 x 2340,
d71b6f025aa22149717685f452195b4843de7e091b2ddfebecd85f7dccb32717,Super AMOLED,6.7 Inch,"1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)",
b172ed2a194692a577a4e47b836b6c6991430aee06a88cb7760091073ee507f7,Super AMOLED,6.7 Inch,"1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)",
f5a259413b758c9f0e588c4931487ff428edf176bbb0552ff829e80183c66930,Super AMOLED,6.7 Inch,1080 x 2340,
e2c35fdb2e81238339fda0a368a41e70138a0526ee9bf39b91d8236c69caeb9d,,,,
3e0ad7e402b5d39669b8c799b9f742ade8b5f85645843ee5025084d8b5d2dee5,IPS LCD,,720 x 1604,
5d440f616cc9b80343bf64cc32c62446e67aa8a66b5916a2988a339ad4130dff,IPS LCD,"6.56""",720 x 1612,
3472b1b21dae1c79aba589595b92512b434aea4d12969791a228fb9c5787048a,IPS LCD,6.67,720 x 1604 pixels,Panda (twice-reinforced)
0ab08504adc70709cc8f749bed88191b2e68992c3dbfcd3a9a9bb8ec934a241f,IPS LCD,6.67,720 x 1604 pixels,Panda (twice-reinforced)
e462371c9d2ac061d4f4bdfcaa9b5fe9ac63e8d1ea54550db4d443a490991e80,IPS LCD,,720 x 1604,
febd8d57e5b97273e6bb92054a4897c8a43be8e9906e921b88eaa67e11042a40,IPS LCD,,720 x 1604,
88393cb7cef92afef8c518d8446e1caf89b732d92b0361e63d625ddead3d7b5c,IPS LCD,,720 x 1604,
1e685c32debfae67ab8b3a22be496e2f779515d04ec3950d55088df0b34ab291,,,,
cd684cfcc8e86f49c0ebf68f7eebdb211d10c02e4a24bfe1d6b05da5842ea4d4,,,,
16c02d57c09ceaafb2eaabf53de1b1a84a9d37474419af5e193e9519de62c28a,,,,
